id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
585,21,24.6,0,436,0.0037792926,0
586,21,24.6,0,444,0.0037792926,0
587,21,24.6,0,442,0.0037792926,0
588,21,24.6,0,443.6666666667,0.0037792926,0
589,21,24.6,0,439.5,0.0037792926,0
590,21,24.5666666667,0,439.3333333333,0.0037741405,0
591,21,24.55,0,443.5,0.0037715645,0
592,21,24.5,0,445,0.0037638367,0
593,21,24.5,0,441.5,0.0037638367,0
594,21,24.5,0,445,0.0037638367,0
595,21,24.5,0,444.5,0.0037638367,0
596,21,24.5,0,443.6666666667,0.0037638367,0
597,21,24.5,0,445.5,0.0037638367,0
598,21,24.445,0,445,0.0037553362,0
599,21,24.445,0,443.5,0.0037553362,0
600,21,24.39,0,447,0.003746836,0
601,21,24.39,0,444,0.003746836,0
602,21,24.5,0,442.5,0.0037638367,0
603,21,24.4266666667,0,445,0.0037525028,0
604,21,24.5,0,444,0.0037638367,0
605,21,24.39,0,440,0.003746836,0
606,21,24.39,0,445.5,0.003746836,0
607,21,24.39,0,444.5,0.003746836,0
608,21,24.39,0,442.5,0.003746836,0
609,21,24.39,0,444,0.003746836,0
610,21,24.39,0,442,0.003746836,0
611,21,24.3566666667,0,442.6666666667,0.0037416845,0
612,21,24.29,0,439,0.0037313817,0
613,20.89,24.39,0,440,0.0037214254,0
614,20.945,24.39,0,440,0.0037341117,0
615,21,24.39,0,444,0.003746836,0
616,20.89,24.39,0,439.5,0.0037214254,0
617,20.89,24.39,0,440,0.0037214254,0
618,20.89,24.39,0,440,0.0037214254,0
619,20.89,24.29,0,442,0.0037060765,0
620,20.89,24.34,0,445,0.0037137509,0
621,20.8566666667,24.3566666667,0,447,0.0037086495,0
622,20.89,24.39,0,446,0.0037214254,0
623,20.89,24.34,0,445,0.0037137509,0
624,20.89,24.39,0,445,0.0037214254,0
625,20.89,24.29,0,443,0.0037060765,0
626,20.89,24.29,0,442,0.0037060765,0
627,20.84,24.245,0,444,0.003687739,0
628,20.89,24.39,0,443.5,0.0037214254,0
629,20.89,24.29,0,441,0.0037060765,0
630,20.8566666667,24.26,0,441,0.0036938432,0
631,20.89,24.29,0,444,0.0037060765,0
632,20.89,24.29,0,445.5,0.0037060765,0
633,20.89,24.29,0,441,0.0037060765,0
634,20.89,24.29,0,445.3333333333,0.0037060765,0
635,20.89,24.2,0,442,0.0036922631,0
636,20.89,24.29,0,442,0.0037060765,0
637,20.89,24.2,0,446.5,0.0036922631,0
638,20.8566666667,24.1666666667,0,444.3333333333,0.0036795482,0
639,20.89,24.2,0,445.5,0.0036922631,0
640,20.89,24.2,0,441.5,0.0036922631,0
641,20.865,24.175,0,447.25,0.0036827236,0
642,20.89,24.2,0,448,0.0036922631,0
643,20.89,24.175,0,447.25,0.0036884262,0
644,20.89,24.2,0,439,0.0036922631,0
645,20.89,24.15,0,440,0.0036845893,0
646,20.89,24.2,0,440,0.0036922631,0
647,20.89,24.1,0,445,0.0036769156,0
648,20.89,24,0,438,0.0036615689,0
649,20.945,24,0,438.5,0.0036740499,0
650,21,24,0,440,0.0036865684,0
651,20.945,24,0,446,0.0036740499,0
652,20.945,24,0,447,0.0036740499,0
653,20.9266666667,24,0,447,0.0036698854,0
654,20.89,24,0,445,0.0036615689,0
655,20.89,24,0,446.5,0.0036615689,0
656,20.945,24,0,446,0.0036740499,0
657,20.89,23.89,0,453,0.0036446884,0
658,21,23.89,0,451,0.0036695719,0
659,21,23.84,0,448.5,0.0036618466,0
660,21,23.8233333333,0,444.6666666667,0.0036592715,0
661,21,23.79,0,447,0.0036541214,0
662,21,23.79,0,447,0.0036541214,0
663,21,23.79,0,445,0.0036541214,0
664,21,23.79,0,446.5,0.0036541214,0
665,21,23.79,0,446.5,0.0036541214,0
666,21,23.7675,0,442.25,0.0036506452,0
667,21,23.79,0,443,0.0036541214,0
668,21,23.79,0,443,0.0036541214,0
669,20.9633333333,23.79,0,442.3333333333,0.0036458455,0
670,20.89,23.79,0,444.5,0.0036293433,0
671,20.89,23.73,0,443.3333333333,0.0036201365,0
672,20.9175,23.7225,0,446.5,0.0036251486,0
673,20.89,23.7,0,449,0.0036155333,0
674,20.89,23.7,0,449.5,0.0036155333,0
675,20.89,23.6,0,448.5,0.0036001896,0
676,20.89,23.7,0,446,0.0036155333,0
677,20.89,23.6,0,446,0.0036001896,0
678,20.89,23.6,0,444,0.0036001896,0
679,20.89,23.6,0,443.3333333333,0.0036001896,0
680,20.89,23.6333333333,0,441.6666666667,0.003605304,0
681,20.89,23.6,0,449.5,0.0036001896,0
682,20.89,23.6,0,448.5,0.0036001896,0
683,20.89,23.6,0,450,0.0036001896,0
684,20.89,23.6,0,448.5,0.0036001896,0
685,20.945,23.6,0,446.5,0.0036124601,0
686,20.89,23.6,0,452.5,0.0036001896,0
687,20.89,23.6,0,451,0.0036001896,0
688,20.945,23.5,0,450.6666666667,0.0035970646,0
689,20.89,23.5,0,449,0.0035848466,0
690,20.945,23.5,0,449,0.0035970646,0
691,20.945,23.5,0,448.5,0.0035970646,0
692,20.89,23.5,0,452,0.0035848466,0
693,20.89,23.5,0,444,0.0035848466,0
694,20.89,23.5,0,443.5,0.0035848466,0
695,20.89,23.5,0,446,0.0035848466,0
696,20.89,23.5,0,449,0.0035848466,0
697,20.9266666667,23.5,0,448,0.0035929878,0
698,20.89,23.5,0,448,0.0035848466,0
699,20.89,23.5,0,449,0.0035848466,0
700,20.945,23.5,0,443,0.0035970646,0
701,20.89,23.5,0,444.25,0.0035848466,0
702,20.89,23.5,0,445.3333333333,0.0035848466,0
703,20.89,23.5,0,444.5,0.0035848466,0
704,20.89,23.5,0,446.5,0.0035848466,0
705,20.89,23.445,0,446,0.0035764083,0
706,20.89,23.445,0,448.5,0.0035764083,0
707,20.89,23.39,0,450,0.0035679702,0
708,20.89,23.445,0,450.5,0.0035764083,0
709,20.89,23.5,0,448,0.0035848466,0
710,20.89,23.5,0,448.3333333333,0.0035848466,0
711,20.89,23.445,0,446.5,0.0035764083,0
712,20.89,23.5,0,442.5,0.0035848466,0
713,20.89,23.5,0,440.5,0.0035848466,0
714,20.89,23.5,0,443,0.0035848466,0
715,20.89,23.5,0,453,0.0035848466,0
716,20.89,23.4266666667,0,450,0.0035735956,0
717,20.89,23.445,0,451,0.0035764083,0
718,20.89,23.39,0,452.3333333333,0.0035679702,0
719,20.89,23.445,0,448,0.0035764083,0
720,20.89,23.39,0,448,0.0035679702,0
721,20.84,23.395,0,446.5,0.0035577118,0
722,20.89,23.39,0,449,0.0035679702,0
723,20.84,23.34,0,446.5,0.0035493002,0
724,20.89,23.39,0,448,0.0035679702,0
725,20.89,23.39,0,450.5,0.0035679702,0
726,20.89,23.39,0,450.5,0.0035679702,0
727,20.84,23.34,0,448,0.0035493002,0
728,20.89,23.39,0,448,0.0035679702,0
729,20.89,23.34,0,451,0.0035602994,0
730,20.865,23.2925,0,450,0.0035475203,0
731,20.89,23.34,0,448.5,0.0035602994,0
732,20.8566666667,23.26,0,449.5,0.0035407158,0
733,20.89,23.29,0,446,0.0035526288,0
734,20.89,23.29,0,443,0.0035526288,0
735,20.89,23.29,0,443,0.0035526288,0
736,20.89,23.29,0,448,0.0035526288,0
737,20.84,23.245,0,448.5,0.0035347715,0
738,20.89,23.29,0,448.5,0.0035526288,0
739,20.89,23.29,0,448,0.0035526288,0
740,20.89,23.29,0,450.5,0.0035526288,0
741,20.89,23.2,0,451,0.0035388222,0
742,20.89,23.2,0,453,0.0035388222,0
743,20.89,23.2,0,449,0.0035388222,0
744,20.89,23.2,0,448.5,0.0035388222,0
745,20.89,23.2,0,448.5,0.0035388222,0
746,20.89,23.15,0,448.5,0.0035311521,0
747,20.89,23.15,0,453.5,0.0035311521,0
748,20.84,23.075,0,451,0.0035087745,0
749,20.89,23.1,0,451.3333333333,0.0035234823,0
750,20.89,23.1,0,452,0.0035234823,0
751,20.89,23.1,0,452.5,0.0035234823,0
752,20.8566666667,23.0666666667,0,450.5,0.0035111198,0
753,20.89,23.1,0,445.6666666667,0.0035234823,0
754,20.89,23.1,0,449.5,0.0035234823,0
755,20.89,23.1,0,450,0.0035234823,0
756,20.89,23.1,0,454,0.0035234823,0
757,20.89,23.1,0,452,0.0035234823,0
758,20.89,23.1,0,453.75,0.0035234823,0
759,20.89,23.1,0,448.5,0.0035234823,0
760,20.89,23.1,0,447,0.0035234823,0
761,20.89,23.1,0,447.75,0.0035234823,0
762,20.89,23.1,0,452,0.0035234823,0
763,20.89,23,0,454,0.0035081431,0
764,20.84,23.05,0,455,0.0035049516,0
765,20.89,23.1,0,455,0.0035234823,0
766,20.8566666667,23.0666666667,0,449,0.0035111198,0
767,20.89,23,0,449,0.0035081431,0
768,20.89,23,0,452,0.0035081431,0
769,20.89,23,0,449,0.0035081431,0
770,20.79,22.89,0,450,0.0034697306,0
771,20.79,22.89,0,452,0.0034697306,0
772,20.84,22.945,0,449,0.0034888958,0
773,20.79,22.89,0,448.3333333333,0.0034697306,0
774,20.79,22.84,0,448,0.0034621093,0
775,20.79,22.84,0,449.5,0.0034621093,0
776,20.79,22.89,0,454,0.0034697306,0
777,20.79,22.89,0,452,0.0034697306,0
778,20.79,22.89,0,454.5,0.0034697306,0
779,20.7,22.89,0,454.5,0.0034504446,0
780,20.745,22.84,0,454,0.0034524758,0
781,20.7,22.89,0,454.5,0.0034504446,0
782,20.745,22.84,0,454,0.0034524758,0
783,20.79,22.79,0,458,0.0034544881,0
784,20.7,22.79,0,455.5,0.0034352873,0
785,20.7,22.79,0,452,0.0034352873,0
786,20.76,22.79,0,458.3333333333,0.0034480774,0
787,20.7,22.79,0,460,0.0034352873,0
788,20.7,22.79,0,455,0.0034352873,0
789,20.7,22.79,0,455,0.0034352873,0
790,20.73,22.79,0,449,0.0034416771,0
791,20.7,22.79,0,459,0.0034352873,0
792,20.7,22.7,0,457,0.0034216464,0
793,20.73,22.7,0,454,0.0034280107,0
794,20.7,22.7,0,452.5,0.0034216464,0
795,20.7,22.7675,0,456.75,0.0034318771,0
796,20.7,22.79,0,454.5,0.0034352873,0
797,20.7,22.7,0,453.5,0.0034216464,0
798,20.7,22.7,0,458,0.0034216464,0
799,20.7,22.7,0,451.5,0.0034216464,0
800,20.7,22.7,0,451,0.0034216464,0
801,20.7,22.7,0,455.6666666667,0.0034216464,0
802,20.7,22.7,0,457.5,0.0034216464,0
803,20.7,22.7,0,452,0.0034216464,0
804,20.7,22.65,0,451,0.0034140684,0
805,20.7,22.6333333333,0,454.6666666667,0.0034115424,0
806,20.7,22.6,0,454.6666666667,0.0034064905,0
807,20.7,22.6,0,454.5,0.0034064905,0
808,20.7,22.6,0,456,0.0034064905,0
809,20.7,22.5,0,455,0.0033913354,0
810,20.7,22.5,0,451.5,0.0033913354,0
811,20.7,22.5,0,455,0.0033913354,0
812,20.7,22.5,0,454.5,0.0033913354,0
813,20.7,22.5,0,451.6666666667,0.0033913354,0
814,20.7,22.5,0,453.5,0.0033913354,0
815,20.7,22.5,0,456.5,0.0033913354,0
816,20.7,22.5,0,457,0.0033913354,0
817,20.7,22.5,0,454,0.0033913354,0
818,20.7,22.5,0,453.5,0.0033913354,0
819,20.7,22.5,0,457,0.0033913354,0
820,20.7,22.445,0,459,0.0033830004,0
821,20.7,22.5,0,459,0.0033913354,0
822,20.7,22.39,0,454.75,0.0033746656,0
823,20.7,22.39,0,457,0.0033746656,0
824,20.7,22.39,0,458,0.0033746656,0
825,20.7,22.39,0,449,0.0033746656,0
826,20.7,22.39,0,451,0.0033746656,0
827,20.7,22.39,0,457.5,0.0033746656,0
828,20.7,22.39,356,457,0.0033746656,1
829,20.7,22.4175,426,460.25,0.0033788329,0
830,20.7,22.5,423.6666666667,465.3333333333,0.0033913354,0
831,20.7,22.4633333333,423.6666666667,472.6666666667,0.0033857787,0
832,20.7225,22.5,419,470.75,0.0033960651,1
833,20.73,22.5,419,472,0.003397643,1
834,20.7225,22.525,419,470.5,0.0033998591,1
835,20.7675,22.65,411,478,0.0034283708,1
836,20.79,22.79,411,492,0.0034544881,1
837,20.815,22.8675,411,497.75,0.0034716697,1
838,20.8233333333,23.0333333333,408.3333333333,499,0.0034987918,1
839,20.815,23.025,400,507,0.0034957152,1
840,20.89,23.175,396,514.75,0.0035349872,1
841,20.89,23.29,396,515,0.0035526288,1
842,20.89,23.29,396,520.75,0.0035526288,1
843,20.89,23.29,396,526,0.0035526288,1
844,20.89,23.3233333333,398.3333333333,527,0.0035577425,1
845,20.945,23.39,399.5,531.25,0.0035801303,1
846,20.9633333333,23.4633333333,413,536,0.0035954941,1
847,21,23.5,411,542.75,0.0036093192,1
848,21,23.5,411,541,0.0036093192,1
849,21,23.5666666667,411,548.5,0.003619618,1
850,21,23.6,412.2,553.25,0.0036247675,1
851,21,23.6,405,559.25,0.0036247675,1
852,21,23.6,405,567.3333333333,0.0036247675,1
853,21,23.7,405,569,0.0036402166,1
854,21,23.7,405,576,0.0036402166,1
855,21.025,23.7225,405,578.75,0.0036493287,1
856,21.025,23.7225,412,585.75,0.0036493287,1
857,21.05,23.745,419,590,0.0036584593,1
858,21.025,23.7225,419,590,0.0036493287,1
859,21.1,23.76,419,587.6666666667,0.0036721124,1
860,21.075,23.72,419,594,0.0036602355,1
861,21.0333333333,23.6666666667,419,602.3333333333,0.0036425652,1
862,21.075,23.7675,419,611,0.0036676085,1
863,21.1,23.79,419,611.3333333333,0.0036767763,1
864,21.1,23.79,419,613,0.0036767763,1
865,21.1,23.73,419,615,0.0036674485,1
866,21.15,23.7225,419,615.75,0.0036776237,1
867,21.2,23.745,419,620.5,0.0036925154,1
868,21.2,23.79,419,630.6666666667,0.0036995548,1
869,21.2,23.79,419,640.5,0.0036995548,1
870,21.26,23.8566666667,423.6666666667,641,0.0037237496,1
871,21.29,23.865,422.5,650.75,0.0037319602,1
872,21.29,23.89,422.5,650.5,0.0037358931,0
873,21.29,23.89,419,651,0.0037358931,1
874,21.3233333333,23.9266666667,428.3333333333,654.6666666667,0.0037493639,1
875,21.29,24,424.6,664.25,0.0037531986,1
876,21.34,24,426,675.4,0.0037647932,1
877,21.29,24.05,429.5,675,0.0037610651,1
878,21.29,24.1,419,679,0.0037689317,1
879,21.315,24.175,426,685.5,0.0037865682,1
880,21.29,24.2,419,689.3333333333,0.0037846656,1
881,21.29,24.2,433,692.75,0.0037846656,1
882,21.34,24.15,433,695.5,0.0037884665,1
883,21.3233333333,24.1,433,693.3333333333,0.0037766905,1
884,21.29,24.1,433,694.25,0.0037689317,1
885,21.34,24.2225,433,703,0.0037999092,1
886,21.29,24.29,433,704.5,0.0037988268,1
887,21.34,24.29,433,709,0.0038105632,1
888,21.34,24.29,433,721.5,0.0038105632,1
889,21.3233333333,24.29,426.6666666667,727,0.0038066475,1
890,21.3566666667,24.29,436.3333333333,733,0.0038144824,1
891,21.365,24.29,429,736.25,0.0038164434,1
892,21.39,24.29,429,742,0.0038223315,1
893,21.3566666667,24.29,429,742.6666666667,0.0038144824,1
894,21.3233333333,24.29,434,737,0.0038066475,1
895,21.39,24.2675,444,739.25,0.0038187691,1
896,21.3233333333,24.29,444,752,0.0038066475,1
897,21.39,24.29,444,753.75,0.0038223315,1
898,21.365,24.2225,441.75,746.25,0.0038057729,1
899,21.39,24.26,446,754.6666666667,0.0038175817,1
900,21.39,24.26,439,755.3333333333,0.0038175817,1
901,21.39,24.29,446.5,758.25,0.0038223315,1
902,21.39,24.29,446,766.6,0.0038223315,1
903,21.39,24.29,451.5,781,0.0038223315,1
904,21.4175,24.315,455.25,785.5,0.0038327828,1
905,21.39,24.29,447.3333333333,789.6666666667,0.0038223315,1
906,21.445,24.34,444,787.5,0.0038432573,1
907,21.4633333333,24.3566666667,455.6666666667,787.6666666667,0.0038502533,1
908,21.5,24.39,454,782.5,0.0038642765,1
909,21.5,24.39,457.3333333333,782.3333333333,0.0038642765,1
910,21.5,24.39,454,786,0.0038642765,1
911,21.5,24.3566666667,465.6666666667,786.6666666667,0.0038589625,1
912,21.5,24.365,465.5,785.25,0.003860291,1
913,21.5,24.29,469.6666666667,788,0.0038483348,1
914,21.525,24.5425,478.5,791.25,0.0038945831,1
915,21.55,24.5175,471.25,808.75,0.003896587,1
916,21.6,24.39,473,812,0.00388815,1
917,21.6,24.55,484.5,811,0.003913817,1
918,21.7,24.7,482.5,817.75,0.0039621942,1
919,21.7,24.6966666667,487.5,833.25,0.0039616561,1
920,21.7675,24.865,490,847.75,0.0040054291,1
921,21.79,24.89,492,854,0.0040150338,1
922,21.815,24.9175,497.25,863.5,0.0040256818,1
923,21.84,25.0225,495.5,869.75,0.0040489739,1
924,21.89,25.15,495.5,880,0.0040822658,1
925,21.89,25.2,497,895.75,0.004090435,1
926,21.89,25.2,497,895.5,0.004090435,1
927,21.89,25.2925,495.5,910.75,0.0041055486,1
928,21.9175,25.39,494,919.25,0.0041284503,1
929,21.9633333333,25.3933333333,498.6666666667,925.3333333333,0.0041406378,1
930,22,25.4725,504.25,933.75,0.0041629968,1
931,22,25.5,506,936,0.0041675213,1
932,22,25.519,505.75,939.375,0.0041706473,1
933,22,25.538,505.5,942.75,0.0041737734,1
934,22.025,25.5975,518.5,948.25,0.00418999,1
935,22.05,25.7475,508.5,961.5,0.0042211833,1
936,22.0666666667,25.7933333333,503.6666666667,969.3333333333,0.0042330771,1
937,22.0666666667,25.8933333333,496.3333333333,973.6666666667,0.0042496008,1
938,22.1,25.9266666667,503,986.3333333333,0.0042638231,1
939,22.1,25.945,506,994.5,0.0042668588,1
940,22.1,26.075,489.5,1003.25,0.0042883858,1
941,22.1,25.83,478,1006.6666666667,0.004247817,1
942,22.1,25.8233333333,478,1009,0.0042467132,1
943,22.1,25.8,483.25,998.75,0.0042428498,1
944,22.1,25.8225,484,998,0.0042465752,1
945,22.1,26.05,476,1008,0.0042842459,1
946,22.1,26.1,486.5,1021,0.0042925257,1
947,22.1,26.0725,476.25,1029.5,0.0042879718,1
948,22.1,25.745,469,1025,0.0042337434,1
949,22.1,25.7933333333,459,1015,0.004241746,1
950,22.1,25.945,459,1011,0.0042668588,1
951,22.1,26.03,459,1011.6666666667,0.004280934,1
952,22.125,26.025,460.25,1025,0.0042866772,1
953,22.1,26.1,446.5,1026.75,0.0042925257,1
954,22.1,26.1,466.5,1035,0.0042925257,1
955,22.1,26.175,450.25,1032,0.0043049459,1
956,22.1,26.2,439,1025.6666666667,0.0043090861,1
957,22.1,26.1975,450.25,1026.5,0.0043086721,1
958,22.1,26.2,454,1024,0.0043090861,1
959,22.075,26.2,450.25,1023.5,0.0043024791,1
960,22.075,26.2225,454,1026.5,0.0043061995,1
961,22.1,26.29,454,1031.3333333333,0.0043239912,1
962,22.1,26.29,454,1027,0.0043239912,1
963,22.1,26.29,457.75,1031,0.0043239912,1
964,22.1,26.3566666667,462.3333333333,1033,0.0043350325,1
965,22.1,26.315,454,1037,0.0043281317,1
966,22.1,26.39,456.5,1038,0.0043405533,1
967,22.1,26.39,454,1034.5,0.0043405533,1
968,22.1,26.39,461.5,1038.5,0.0043405533,1
969,22.1,26.39,444,1037,0.0043405533,1
970,22.1,26.5225,449.5,1037.5,0.0043624994,1
971,22.125,26.4425,449.5,1032.75,0.0043559268,1
972,22.1,26.47,449.5,1031.5,0.0043538036,1
973,22.1,26.445,460,1039.25,0.0043496628,1
974,22.1,26.5,453,1038,0.0043587726,1
975,22.1,26.445,449.5,1040.25,0.0043496628,1
976,22.1,26.5,449.5,1036.75,0.0043587726,1
977,22.1,26.55,460,1045.5,0.0043670544,1
978,22.1,26.5,453,1038,0.0043587726,1
979,22.1,26.5,454.75,1041.75,0.0043587726,1
980,22.1,26.6,449.5,1047.5,0.0043753365,1
981,22.1,26.6,449.5,1045.5,0.0043753365,1
982,22.1,26.575,449.5,1041.5,0.0043711954,1
983,22.15,26.6,449.5,1043,0.0043887824,1
984,22.1,26.7,455.5,1049,0.0043919012,1
985,22.1,26.6666666667,454,1048,0.0043863796,1
986,22.1,26.675,454,1047,0.00438776,1
987,22.1,26.625,469,1047.4,0.0043794776,1
988,22.1,26.65,469,1050,0.0043836187,1
989,22.1,26.625,464,1047.75,0.0043794776,1
990,22.1,26.65,469,1047,0.0043836187,1
991,22.1,26.64,469,1048.25,0.0043819623,1
992,22.1,26.6333333333,459,1044,0.004380858,0
993,22.1,26.6,459,1036.5,0.0043753365,0
994,22.05,26.575,469,1039,0.0043577986,0
995,22.05,26.55,469,1039,0.0043536704,0
996,22.025,26.4425,469,1034.25,0.0043292686,1
997,22.05,26.34,469,1024.5,0.0043189955,1
998,22,26.29,469,1024.75,0.0042975248,1
999,22,26.29,469,1024,0.0042975248,1
1000,22,26.23,469,1021.6666666667,0.0042876492,1
1001,22.0666666667,26.26,464,1016,0.0043101949,1
1002,22.05,26.245,454,1009,0.0043033104,1
1003,22.075,26.2925,454,1006.25,0.0043177746,1
1004,22.1,26.29,454,1007.5,0.0043239912,1
1005,22.1,26.245,461.5,1008,0.0043165386,1
1006,22.1,26.245,461.5,1002.5,0.0043165386,1
1007,22.1,26.245,464,999,0.0043165386,1
1008,22.1,26.245,459,1006,0.0043165386,1
1009,22.1,26.2,469,1003,0.0043090861,1
1010,22.08,26.216,461.5,1006.5,0.0043064462,1
1011,22.1,26.2,454,1014,0.0043090861,1
1012,22,26.1,454,1009,0.0042662532,1
1013,22.08,26.18,454,1009.6,0.0043004917,1
1014,22.025,26.125,454,1010.5,0.0042769288,1
1015,22,26.175,454,1012.5,0.0042785968,1
1016,22.0333333333,26.23,454,1013.6666666667,0.004296435,1
1017,22.075,26.2675,454,1023.25,0.0043136406,1
1018,22,26.2,439,1025,0.0042827115,1
1019,22.075,26.29,444.25,1022,0.0043173612,1
1020,22.0666666667,26.3566666667,453,1024,0.0043261717,1
1021,22.05,26.34,450.25,1030.5,0.0043189955,1
1022,22.0666666667,26.3566666667,454,1032,0.0043261717,1
1023,22.075,26.3425,454,1033,0.0043260427,1
1024,22.025,26.34,469,1031,0.0043123706,1
1025,22.025,26.315,463,1039,0.0043082492,1
1026,22.0333333333,26.39,471,1044.3333333333,0.004322825,1
1027,22.075,26.365,464,1039.5,0.0043297635,1
1028,22.075,26.365,464,1044,0.0043297635,1
1029,22.0666666667,26.4266666667,464,1044.6666666667,0.0043377416,1
1030,22.0666666667,26.4633333333,474,1051,0.0043438022,1
1031,22.1,26.5,479,1047,0.0043587726,1
1032,22.1,26.5,465.25,1054,0.0043587726,1
1033,22.1,26.5,469,1063.75,0.0043587726,1
1034,22.1,26.5,464,1063.5,0.0043587726,1
1035,22.1,26.525,466.75,1061.25,0.0043629135,1
1036,22.1,26.6,465.6666666667,1065.6666666667,0.0043753365,1
1037,22.1,26.6,464,1073.25,0.0043753365,1
1038,22.1,26.6,459,1083.6666666667,0.0043753365,1
1039,22.1,26.6,454,1082,0.0043753365,1
1040,22.1333333333,26.6,454,1077,0.0043842964,1
1041,22.1,26.6,454,1077.3333333333,0.0043753365,1
1042,22.175,26.6,454,1079.5,0.004395519,1
1043,22.175,26.6,450.25,1077.75,0.004395519,1
1044,22.175,26.6,442.75,1067.75,0.004395519,1
1045,22.175,26.6,439,1070.25,0.004395519,1
1046,22.2,26.6,439,1070.3333333333,0.0044022648,1
1047,22.2,26.6,449.5,1075.5,0.0044022648,1
1048,22.2,26.6,454.75,1076.5,0.0044022648,1
1049,22.2,26.6,448,1068,0.0044022648,1
1050,22.2,26.6,444,1071.5,0.0044022648,1
1051,22.15,26.6,444,1075.75,0.0043887824,1
1052,22.15,26.6,444,1073.25,0.0043887824,1
1053,22.2,26.6,454.6666666667,1069,0.0044022648,1
1054,22.175,26.675,460,1062.5,0.0044080002,1
1055,22.2,26.7,460,1066.25,0.0044189322,1
1056,22.2,26.7633333333,449.3333333333,1060,0.0044294887,1
1057,22.1666666667,26.8566666667,444,1077,0.004435966,1
1058,22.2,26.79,444,1091.75,0.0044339337,1
1059,22.2,26.8566666667,444,1097.3333333333,0.0044450463,1
1060,22.175,26.9175,440.25,1096.75,0.0044483596,1
1061,22.2,26.9175,444,1104,0.004455187,1
1062,22.2,26.89,454.6666666667,1105,0.0044506028,1
1063,22.2,26.9725,449.5,1104.75,0.0044643555,1
1064,22.2,27,454,1108.6666666667,0.0044689399,1
1065,22.2,27,454,1116.25,0.0044689399,1
1066,22.2,27,454,1120.6666666667,0.0044689399,1
1067,22.2,27.025,457.75,1127.25,0.0044731075,1
1068,22.2,27,454,1134.25,0.0044689399,1
1069,22.2,27,454,1131.25,0.0044689399,1
1070,22.2,27.05,454,1131,0.0044772753,1
1071,22.2,27,454,1129.75,0.0044689399,1
1072,22.2,27.0666666667,454,1137.3333333333,0.0044800538,1
1073,22.2,27,449.5,1136.5,0.0044689399,1
1074,22.2,27.075,460,1129,0.004481443,1
1075,22.2,27.1,444,1126.5,0.0044856109,1
1076,22.2,27.075,444,1133.25,0.004481443,1
1077,22.2,27.0666666667,444,1139,0.0044800538,1
1078,22.2,27.1,444,1137,0.0044856109,1
1079,22.175,27.1,444,1136.75,0.0044787365,1
1080,22.2,27.1,444,1131.25,0.0044856109,1
1081,22.2,27.0333333333,444,1132.3333333333,0.0044744968,1
1082,22.2,27,444,1127.5,0.0044689399,1
1083,22.2,27.025,444,1114.5,0.0044731075,1
1084,22.2,27.1,460,1121.25,0.0044856109,1
1085,22.2,27.1,460,1124,0.0044856109,1
1086,22.175,27.175,454.75,1127.25,0.004491221,1
1087,22.175,27.125,460,1136,0.0044828979,1
1088,22.175,27.125,458.5,1127.75,0.0044828979,1
1089,22.2,27.1,461.5,1122.5,0.0044856109,1
1090,22.2,27.1,464,1118,0.0044856109,1
1091,22.2,27.1,465.6666666667,1110,0.0044856109,1
1092,22.2,27.075,481.5,1115,0.004481443,1
1093,22.2,27.1,474,1119.75,0.0044856109,1
1094,22.2,27,486.5,1114,0.0044689399,1
1095,22.175,27,471.5,1104.75,0.0044620912,1
1096,22.2,27.0666666667,474,1099.3333333333,0.0044800538,1
1097,22.2,27,481.5,1097.75,0.0044689399,1
1098,22.2,26.945,489,1093.5,0.0044597712,1
1099,22.2,27,504,1088,0.0044689399,1
1100,22.2,27,502.3333333333,1083.6666666667,0.0044689399,1
1101,22.2,27,524,1085.5,0.0044689399,1
1102,22.2,26.9633333333,550,1086.5,0.0044628274,1
1103,22.2,26.84,554.2,1081.8,0.0044422681,1
1104,22.26,26.8566666667,562.3333333333,1081,0.0044614322,1
1105,22.29,26.865,568.5,1063.25,0.0044710419,1
1106,22.315,26.865,606.5,1063,0.0044778983,1
1107,22.39,26.79,696.5,1078,0.004485874,1
1108,22.39,26.9725,657.25,1086,0.0045166548,1
1109,22.4266666667,27,744,1098.3333333333,0.0045314586,1
1110,22.4725,26.89,708.75,1099,0.0045255455,1
1111,22.5333333333,26.8233333333,607,1092.3333333333,0.0045310832,1
1112,22.575,26.84,660,1093.5,0.0045454919,1
1113,22.6,26.79,688.5,1100.5,0.0045439054,1
1114,22.6,26.815,558,1102,0.0045481767,1
1115,22.6,26.8566666667,661.3333333333,1105,0.0045552957,1
1116,22.675,26.89,665.5,1111.25,0.0045819554,1
1117,22.6666666667,26.9633333333,647.6666666667,1108.3333333333,0.0045922034,1
1118,22.7,27.075,638,1124.25,0.0046207685,1
1119,22.7225,26.7475,558,1125.25,0.0045707458,1
1120,22.7,26.89,534,1106,0.0045889625,1
1121,22.7,26.89,520,1110.3333333333,0.0045889625,1
1122,22.7,26.9175,513.5,1117.5,0.0045936902,1
1123,22.7,26.89,531.25,1120,0.0045889625,0
1124,22.7,26.89,539,1113.6666666667,0.0045889625,0
1125,22.7,26.89,545.75,1104.75,0.0045889625,0
